序号,方名,规范名,经典,出处,主治,功用,功用大类,功用小类,处方,炮制,方解,禁忌,化裁,附方,文献,用法用量,名家论述,备注
10022624,黄药子散,nan,nan,《宜明论》卷十一,月事不止，烦渴闷乱，心腹急痛，肢体困倦，不美饮食。,nan,nan,nan,黄药子1两，当归1两，芍药1两，生地黄1两，黄芩1两，人参1两，白术1两，知母1两，石膏1两，川芎1分，桔梗1分，甘草1两，紫菀1分半，槐花子1分半，柴胡1分半。,上为粗末。,nan,nan,nan,nan,nan,每服3钱，水1盏，煎至7分，滤汁温服，食前但1服。,nan,nan
10022625,黄叶汤,nan,nan,方出《得效》卷十五。名见《普济方》卷三二九,崩漏。,nan,nan,nan,黄芩1钱，黄柏1钱，黄连3钱（去毛）。,nan,nan,nan,nan,nan,nan,上药用水4盏．煎取一半，去滓，入炒阿胶末5钱，滓再煎．空心温温服，每日3次。腹痛，加栀子3钱。,nan,nan
10022703,回生丹,nan,nan,《饲鹤亭集方》,妇人经产诸疾。,nan,nan,nan,生军1斤，黑豆1斤，人参2两，姜黄2两，茅术1两，茯苓1两，当归1两，香附1两，川芎1两，桃仁1两，地榆5两，广皮5两，白芍5两，良姜4两，熟地3两，蒲黄3两，蓬术3两，红花3两，没药3两，苏木3两，益母膏3两，乌药2两5钱，乳香3两，青皮3两，木瓜3钱，玄胡2钱，萸肉5钱，牛膝5钱，广木香5钱，五灵脂5钱，三棱5钱，甘草5钱。,上为末，炼蜜为丸。每重2钱7分，蜡封。,nan,nan,nan,nan,nan,临产，人参汤送下，桂园汤亦可；瘀露净，益母草汤送下；寒热腹痛，砂仁汤送下；胎衣不下，人参汤送下；血晕冲逆，童便送下；月闭不通，陈酒送下；干血劳疾，枸杞子汤送下。,nan,nan
10022704,回生丹,nan,nan,《万病回春》卷六,治孕妇调养失宜，劳复胎动；或胎漏，恶露时下；脏极寒，久不成胎；或胎痿燥不长，过期不产；或产时未至，恶露先下，致令难产；或胎死腹中，腹上冰冷，口唇青黑，出冷沫；或恶露上攻，昏闷不省，喘促汗出，及恶露不下，脐腹冷痛，寒热往来；或因产劳虚损，身羸而黄，体瘦心怯，盗汗，饮食不进，渐成劳疾；兼治崩漏带下，室女经闭，月水不调。,nan,nan,nan,大黄500克（为末），苏木60克（锉，用河水1升，煎取汁600毫升），红花90克（炒黄色，入好酒1升，同煮三五滚，取汁），黑豆200克（煮熟，取汁600毫升），当归、川芎、熟地黄、白茯苓（去皮）、苍术（米泔浸）、香附米、乌药、 玄胡索、 桃仁（另研）蒲黄、牛膝（去芦）各30克，白芍（酒炒）、甘草、陈皮、木香、三棱、五灵脂、羌活、地榆、山萸（酒浸，去核）各15克，人参、白术（去芦）、青皮（去瓤）、木瓜各9克，良姜12克，乳香、没药各3克。,先将大黄末以好米醋600～800毫升搅匀，以文武火熬成膏，如此二遍，次下红花酒、苏木汤、黑豆汁，搅开，再熬成膏取出。如有锅巴，再焙干，与其余药物共为细末，用大黄膏为丸，如弹子大。,nan,nan,nan,nan,nan,每服1丸，酒顿化，通口服。,nan,nan
10022748,回生至宝丹,nan,nan,《仙拈集》卷四,感冒风寒，瘟疫，中风不语，霍乱吐泻，绞肠痧，中暑，大小便不利，红痢，食积，风痰头眩，妇人血崩及月水不止。,nan,nan,nan,胆星2钱，雄黄2钱，琥珀2钱，朱砂2钱，冰片2钱，全蝎2钱，巴豆霜1钱，麝香2分。,上为细末，神曲糊为丸，如黍米大。,nan,孕妇忌服。,nan,nan,nan,nan,nan,nan
10022756,回天大补膏,nan,nan,《陈素庵妇科补解》卷一,虚损痨瘵之血枯。血枯则月水断绝，其外症畏寒发热，肌肉消瘦，皮肤干涩，爪甲青而不润，饮食减少，大便溏泄，小便痛而数，口干，咽燥，渐成劳瘵。脉侯左寸、左右尺必微而涩，右关必沉弦，左关必虚细。,nan,nan,nan,人参6两，白术4两，白茯苓3两，当归4两，白芍4两，川芎2两，生地1斤，熟地1斤，天冬5两，麦冬5两，知母3两，八制香附8两，红花1两，山药2两，自制龟胶4两，清阿胶4两，鳖胶4两，玄参2两，丹皮3两，柴胡3两，人乳2碗，牛乳半斤，羊乳半斤，梨汁1碗，柿霜3两。,nan,nan,nan,nan,nan,nan,nan,nan,是方参、苓、术、草四君子汤也；归、芎、芍、生熟地四物汤也；二冬、知母、玄参补肺金以培生化之源；丹皮、龟鳖甲煎胶以制浮游之火；人乳、牛乳、羊乳燥者润之；梨汁、柿霜热者清之；银柴胡以退肌热；香附以升气郁；红花以通血滞；山药以达腰膝营卫，生津液，健脾和胃，真有回天之功。
10023031,活血行经汤,nan,nan,《玉案》卷五,经闭。,nan,nan,nan,大附子1钱5分，官桂1钱5分，厚朴2钱，香附2钱，桃仁2钱，红花2钱，山楂2钱，当归2钱。,nan,nan,nan,nan,nan,nan,加生姜5片，水煎服。,nan,nan
10023036,活血化痰汤,nan,nan,《回春》卷六,活血化痰、调经。主治经水过期而来，色淡，痰多者。,nan,nan,nan,当归、川芎、白芍、生地黄、陈皮、半夏（姜炒）、白茯苓（去皮）、甘草各等分。,上锉1剂。,nan,nan,nan,nan,nan,加生姜3片，水煎服。,nan,nan
10023091,活血汤,nan,nan,《中国医学大辞典》引《全生指迷方》,补血养血，生血益阳。主发热，自汗，盗汗，头晕口干，四肢无力；妇女崩漏太多，昏冒不省。,nan,nan,nan,红花3分，蔓荆子5分，细辛5分，生地黄（夏月加之）1钱，熟地黄1钱，藁本1钱5分，川芎1钱5分，防风2钱，羌活2钱，独活2钱，甘草（炙）2钱，柴胡（去苗）2钱，当归身（酒洗）2钱，葛根2钱，白芍药（炒）3钱，升麻3钱。,nan,nan,nan,nan,nan,nan,上（口父）咀。每服5钱，清水2盏，煎至1盏，去滓，食前稍热服。,nan,nan
10023100,活血汤,nan,nan,《临证医案医方》,活血理气。主治闭经（气滞血瘀型）。月经数月不行，小腹硬痛，乳房胀痛，脉沉涩，舌质紫，苔白。,nan,nan,nan,当归尾9g，桃仁9g，红花9g，泽兰9g，益母草12g，丹参30g，白芍9g，柴胡6g，香附9g，广陈皮9g，牛膝9g，甘草3g。,nan,nan,nan,nan,nan,nan,水煎服。,nan,方用当归尾、桃仁、红花、泽兰、丹参、益母草活血去瘀通经；柴胡、白芍、香附、广陈皮舒肝理气；牛膝活血祛瘀，引血下行。
10023101,活血调经汤,nan,nan,《普济方》卷三三三引《德生堂方》,妇人经候闭塞不通，渐成症瘕血块者。,nan,nan,nan,当归1两，赤芍药1两，生地黄1两，川芎1两，生牛膝1两，广术（炒）1两，三棱1两，官桂1两，干漆（锉研，酒炒）1两，桃仁（去皮尖）1两，红花1两。,nan,nan,nan,nan,nan,nan,上（口父）咀。每服4钱，水1盏半，酒1小匙，同前至8分，去滓，空心温服。,nan,nan
10023103,活血通经散,nan,nan,《简明医彀》卷七,妇人气虚留滞，瘀血不行，月经过期断续，时作腹痛，渐至闭绝。,nan,nan,nan,白芷1两半，肉桂1两半，刘寄奴（取穗）5两，赤芍5两，凌霄花2两，苏木2两，红花2两，牛膝（土者尤可）2两，甘草2两，香附2两，木通1两，桃仁1两。,上为末。,nan,nan,nan,nan,nan,每服3钱，空心热好酒送下，午、晚再服；未效，红花酒送下。,nan,nan
10023130,活血紫金丹,nan,nan,《良朋汇集》卷四,妇人经脉不通，腹内成块，遍体发热，心疼。,nan,nan,nan,归尾5钱，巴豆（去皮油）5钱，五灵脂1两，赭石（火煅，醋淬7次）1两。,上为细末。醋糊为丸，如绿豆大。,nan,nan,nan,nan,nan,每服5-7丸。,nan,nan
10023164,火麻仁酒,nan,nan,《太平圣惠方》（宋·王怀隐）,润肠通便，兼补中虚。主治肠燥便秘、小腹胀满疼痛、消渴、热淋、风痹、痢疾、月经不调、疥疮、癣癞等症。,nan,nan,nan,火麻仁160g， 白酒500ml。,1. 将火麻仁炒香后捣碎，放入干净的瓶中；2. 倒入白酒浸泡，封口；3. 3日后开启，过滤后备用。,nan,切勿过量致酒醉。,nan,nan,nan,nan,（1）火麻仁：又名大麻仁、麻子仁。其味甘平，有润肠通便之功效。,nan
10023417,鸡血藤煲鸡蛋,nan,nan,《民间方》,活血补血，舒筋活络。适用于妇女月经不调、贫血等症。,nan,nan,nan,鸡血藤30克 鸡蛋2个,将鸡血藤、鸡蛋加清水两碗同煮，蛋熟后去壳再煮片刻，煮成1碗后，加白砂糖少许调味。,nan,nan,nan,nan,nan,每日2次，饮汤，食鸡蛋。,nan,nan
10023418,鸡血藤膏,nan,nan,《中药成方配本》（苏州）,养血和血。主血不养筋，筋骨酸痛，手足麻木，妇女月事衰少。,nan,nan,nan,鸡血藤（干者）100斤。,将鸡血藤刨片，盛入丝篮中，入盆汤内，加清水一千斤淹没，煎八小时熓过夜，次日取汁去滓，用丝绵筛滤过，定清去脚，入锅内收浓，加阿胶五斤烊入，收成老膏，倒入锡膏盘内，俟冷切成小块，放在透风处吹干。,nan,孕妇慎用。,nan,nan,nan,nan,nan,nan
10023470,吉祥丸,nan,nan,《千金》卷二,补肝养血，助脾肾正气。主妇人寒瘀凝结子宫，月经不调，积年不孕；妇人气食生冷，其腹多病，经准不孕；任脉不荣，冲脉少藏，经事不调。,nan,nan,nan,天麻1两，五味子2两，覆盆子1升，桃花2两，柳絮1两，白术2两，芎穷2两，牡丹1两，桃仁100枚，菟丝子1升，茯苓1两，楮实子1升，干地黄1两，桂心1两。,上为末，炼蜜为丸，如豆大。,nan,nan,nan,nan,nan,每服5丸，空心以苦酒送下，日中1次，晚1次。,nan,《千金方衍义》：桃花令人好颜色，柳絮能除面热黑，斯亦闺人之所需。其地黄、芎穷、楮实养血壮筋，菟丝、覆盆、五味补精益气，牡丹、桂心、桃仁和营暖宫，茯苓、白术、天麻清痰逐湿，饮用苦酒，取酸收以归子宫也。
10023573,济坤丸,nan,nan,《全国中药成药处方集》（天津方）,调经养血，健胃安神。主经期不准，血色紫黑，崩漏带下，腰酸腹疼，心跳不眠，心膈不舒，食欲不振。,nan,nan,nan,丹参1两，丹皮1两，当归3两，生地2两，熟地4两，桔梗1两，生白芍2两，天冬2两，麦冬2两，延胡（醋制）2两，木通1两，红花2两，生阿胶5钱，炒枣仁5钱，远志肉（甘草水制）5钱，川楝子（酒蒸）4钱，陈皮8钱，乌药8钱，炒稻芽1两，泽兰3两，茯苓（去皮）2两，莲子（去心）4两，胆草2两，广木香8钱，蝉蜕1两，草蔻5钱，香附（醋制）4两，枳壳（麸炒）1两，生于术8钱，青皮（醋炒）1两5钱，厚朴（姜制）2两，炒益智仁1两。,上为细粉，炼蜜为丸，4钱重，每斤丸药用朱砂面3钱上衣，蜡皮或蜡纸筒封固。,nan,孕妇忌服。,nan,nan,nan,nan,nan,nan
10023596,济阴保元汤,nan,nan,《纲目拾遗》卷三引《医铃》,疏肝调经，济阴保元。主治妇人经血不调。,nan,nan,nan,滇珍参3钱，苡米仁4钱（拌水蒸透，咀片，再入姜，加米仁汁蒸，晒干），怀生地1两（砂仁、酒、姜3味拌蒸，九晒，收，再以瓦焙为炭），当归4钱，白芍3钱（酒炒），川芎2钱（去净油，米泔水浸洗，收干，再入酒浸），丹参4钱（酒洗透），茺蔚子4钱（酒蒸透），香附3钱（以姜、土、醋、盐、童便、甘草水、乳汁逐次制过），云白术5钱（陈土炒），女贞子3钱（以白芥、车前水浸，干用）。,nan,nan,nan,nan,nan,nan,如气血热，加丹皮、生地；气血寒，加肉桂数分；经闭，加牛膝。,nan,nan
10023599,济阴丹,南岳魏夫人济阴丹、益阴丹,nan,《活人心统》卷三,月水不调，赤白带下，不受孕，肚腹刺痛。,nan,nan,nan,川芎8钱，川归8钱，川萆薢8钱，生地8钱，赤芍1两半，香附1两半，陈二艾、小茴香5钱，南木香3钱，刘寄奴5钱，蓬术7钱半。,上为末，米糊为丸，如梧桐子大。,nan,忌生冷食品。,nan,nan,nan,nan,nan,气血两亏，寒凝经脉，不能输泄而天癸来迟，久不孕育焉。熟地补血以滋血海，人参扶元以通血脉，当归养血荣经，川芎活血行气，肉桂温经暖血，干姜暖胃散寒，秦艽活血脉以通经，木香调胃气以化气，糯米实土膏以滋营经脉也。炼蜜丸之，温酒下之，使寒滞消散，则血气充盈而经脉调和，天癸无来迟之患，即久不孕者，尚可图效耳。
10023610,济阴丸,种子济阴丹、种子济阴丸,nan,《玉案》卷五,月经不调，屡次过期。,nan,nan,nan,香附1斤（分作4分，1分童便制，1分醋制，1分艾汤制，1分盐水制），川芎4两，当归4两，白芍4两，熟地4两，阿胶2两（蛤粉炒）。,上为末，以香附留末一半打糊为丸。,nan,nan,nan,nan,nan,每服3钱，空心滚汤送下。,nan,nan
10023612,济阴至宝丹,nan,nan,《古今医鉴》卷十一,调经水，滋血脉，补虚劳，扶元气，健脾胃，养心肺，润咽喉，清头目，定心悸，安神魂，退潮热，除骨蒸，止喘嗽，化痰涎，收盗汗，止泄泻，开郁气，利胸膈，疗腹痛，解烦渴，散寒热，祛体疼。主治妇人诸虚百损，五劳七伤，经脉不调，肢体羸瘦。,nan,nan,nan,当归（酒洗）1钱，白芍（酒洗）8分，白茯苓（去皮）8分，白术（去芦）1钱，陈皮8分，知母8分（生用），贝母8分（去心），香附（便制）8分，柴胡（酒炒）3分，薄荷3分，地骨皮（去皮）8分，甘草3分，麦门冬（去心）8分。,上锉1剂。,nan,nan,nan,nan,nan,用煨生姜3片，水煎，温服。,nan,nan
10023661,加干散,nan,nan,《医方类聚》卷二一二引《仙传济阴方》,妇人肌肉如针刺，或时呕吐者，因月经伤冷血痛。,nan,nan,nan,没药3钱，当归3钱，北芍药3钱，桂2钱，麝香1分，川乌3钱，茴香3钱。,上为末。,nan,nan,nan,nan,nan,酒调下。次服立效散。,nan,nan
10023672,加减八物柴胡汤,nan,nan,《女科秘要》卷四,经闭不行。血闭不行，骨蒸潮热，脉虚者。,nan,nan,nan,人参3钱，茯苓1钱，白芍1钱，地黄1钱，知母1钱，麦冬1钱，柴胡1钱，炙甘草5分。,nan,nan,nan,nan,nan,nan,《医钞类编》有归身、淡竹叶。如有汗，加丹皮、淡竹叶；如热甚，加炒黑干姜1钱。,nan,nan
10023680,加减保阴煎,nan,nan,《不知医必要》卷四,凉血。主治因伤寒劳役，怒气而发热，适遇经行，以致热入血室，或血不止，或血不行，令人昼则明了安静，夜则（讠占）语如见鬼神。,nan,nan,nan,生地2钱，黄芩1钱，白芍（酒炒）1钱5分，柴胡1钱5分，丹皮1钱，甘草1钱或加地骨皮2钱。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10023698,加减苍莎饮,nan,nan,《中医妇科治疗学》,温寒行滞，调气活血。主治血寒气滞，月经后期，经色晦暗，量不太多，少腹痛，腰胀，微恶寒，苔白脉迟者。,nan,nan,nan,茅术2钱，云苓3钱，香附3钱，台乌2钱，炮姜1钱，红泽兰4钱，秦归2钱，川芎2钱，白木通2钱。,nan,nan,nan,nan,nan,nan,水煎，温服。,nan,nan
10023715,加减丹栀逍遥散,nan,nan,《中医妇科治疗学》,行气解郁。主治崩漏由于肝气郁结，暴崩下血，或淋漓不止，色紫兼有血块，少腹胀痛，兼见精神抑郁，胸胁胀满，脉弦数。,nan,nan,nan,白芍3钱，柴胡2钱，茯苓3钱，白术3钱，丹皮2钱，山栀3钱，甘草1钱，焦艾3钱，益母草4钱。,nan,nan,nan,nan,nan,nan,水煎服。血色深红，量多如泉涌者，加泡参、乌贼骨各1两；出血有热感心烦躁者，加生地5钱。,nan,nan
10023732,加减莪术散,nan,nan,《胎产新书》,散瘀血，温调血脉。主治妇人38-39，经水断绝，腹中有块疼痛，头晕眼花，饮食不思。,nan,nan,nan,当归2钱，莪术2钱，延胡2钱，熟地2钱，枳壳2钱，青皮2钱，白术2钱，黄芩2钱，川芎3钱，三棱3钱，小茴3钱，砂仁3钱，干漆1钱，红花1钱，香附5钱，甘草2钱。,上为末。,nan,nan,nan,nan,nan,每日服3钱，空心酒送下。,nan,nan
10023789,加减开郁二陈汤,nan,nan,《竹林女科》卷一,妇人形肥，痰滞经闭。,nan,nan,nan,苍术1钱，香附（童便制）1钱，川芎1钱，青皮7分，枳壳（麸炒）7分，槟榔7分，木香5分。,nan,nan,nan,nan,nan,nan,生姜为引。,nan,nan
