序号,方名,规范名,经典,出处,主治,功用,功用大类,功用小类,处方,炮制,方解,禁忌,化裁,附方,文献,用法用量,名家论述,备注
10020723,护胎饮,nan,nan,《古方汇精》卷三,固气安胎。主治经虚胎漏。,nan,nan,nan,川芎6分，归身1钱，炒白芍1钱，云苓1钱，上党参（蜜炙）3钱，大生地（炙）3钱，焦白术1钱5分，制杜仲1钱5分，川续断1钱5分，炙草5分，丹皮8分，淮药2钱，姜皮1分，南枣2枚。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10020826,华佗顺生丹,nan,nan,《医方简义》卷五,难产。,nan,nan,nan,朱砂5钱（水飞），乳香1两。,上为末，以端午午时，用猪心血为丸，如芡实大。,nan,nan,nan,nan,nan,每服1丸，以当归3钱，川芎2钱，煎汤送下。,nan,nan
10020839,滑石敷方,nan,nan,《圣济总录》卷一五七,妊娠小便涩。,nan,nan,nan,滑石2两。,上为细末。,nan,nan,nan,nan,nan,每次用半两，以新汲水调，稀稠得所，涂于脐下2寸，小便即利，未利更涂之。,nan,nan
10020853,滑石散,nan,nan,方出《圣惠》卷七十四，名见《圣济总录》卷九十六,妊娠子淋，小便涩痛；热淋，小肠不利，茎中急痛。小便不利，赤涩疼痛。,nan,nan,nan,滑石、木通（锉）、冬葵子（微炒）。,上为散。,nan,nan,nan,nan,nan,每服4钱，以水1中盏，加葱白7寸，煎至6分，去滓温服，不拘时候。,nan,nan
10020855,滑石散,nan,nan,《鸡峰》卷十六,难产多时不下，垂困。,nan,nan,nan,瞿麦1两，滑石1两，黑豆黄2两，牛乳2两，酥2两，冬葵子1合，蜜2合。,上为末。,nan,nan,nan,nan,nan,与酥、乳等煎成膏，热酒调下1匙，不拘时候。,nan,nan
10020870,滑石汤,nan,nan,《明医指掌》卷九,治妊娠临产，坐草太早，努力太多，以致难产者。,nan,nan,nan,滑石18克（水飞）冬葵子15克 甘草3克,上药为末。,nan,nan,nan,nan,nan,每服6克，用白汤或酒调下。,nan,nan
10020873,滑石汤,nan,nan,《圣惠》卷七十七,痛楚难产。,nan,nan,nan,榆白皮（切）1升，瞿麦3分，木通3分（锉），牛膝（去苗）1两，大麻仁1两。,上为散。,nan,nan,nan,nan,nan,每服4钱，以水1中盏，煎至6分，去滓温服。频服效。,nan,nan
10020874,滑石汤,nan,nan,《胎产心法》卷中,预防难产。,nan,nan,nan,人参8分（如壮实者不用），陈皮7分，川芎8分，制香附8分，黄芩8分，紫苏8分，大腹皮8分（黑豆水洗净），白芍（炒）1钱，白术（土炒）1钱，当归（酒洗）1钱，砂仁5分，炙草3分。,nan,nan,nan,nan,nan,nan,加生姜3片，葱头1个，水2钟，煎8分，温服。如冬月，加麸炒枳壳1钱。,nan,nan
10020876,滑石汤,nan,nan,《杨氏家藏方》卷十六,催生滑胎。治难产。,nan,nan,nan,冬葵子、肉桂（去粗皮）、泽泻、榆白皮各等分。,上药哎咀。,nan,nan,nan,nan,nan,每服9克，用水150毫升，加生姜3片，煎至100毫升，去滓，空腹时稍热服。,nan,nan
10020881,滑石汤,nan,nan,《圣济总录》卷一五六,妊娠子淋。,nan,nan,nan,滑石2两（研），赤柳根（锉，焙）半两。,上为粗末。,nan,nan,nan,nan,nan,每服5钱匕，水1盏半，煎至8分，去滓，食前温服。,nan,nan
10020886,滑石汤,nan,nan,《圣济总录》卷五十三,胞转，小便不通。,nan,nan,nan,滑石（碎）1两，乱发（烧灰）1分，鲤鱼齿1分，雀粪1分，琥珀半两，芒消1分。,上为粗末。,nan,nan,nan,nan,nan,每服3钱匕，水1盏，煎至7分，去滓温服，不拘时候。,nan,nan
10020892,滑胎催生散,nan,nan,《太平圣惠方》卷七十六,治难产。,nan,nan,nan,葵子30克，滑石30克，蒲黄15克，木通15克（锉）。,上药捣细罗为散。,nan,nan,nan,nan,nan,每服3克，空腹时用温水调下。,nan,nan
10020893,滑胎丹,nan,nan,《鸡峰》卷二十八,难产。,nan,nan,nan,朱砂1两（成颗者）。,上从端午日晒至100日，不可着雨，如满100日，取研如粉，用腊月兔脑髓为丸，如绿豆大。,nan,nan,nan,nan,nan,欲觉动静，以粥饮送下1丸。良久便生。,nan,nan
10020894,滑胎当归散,nan,nan,《圣济总录》卷一五七,妊娠数日不产。,nan,nan,nan,当归（切，焙）1两，麻子仁1合，吴茱萸（汤洗，去涎，焙干，再与大豆同炒香）半两，干姜（炮）半两，知母（锉）半两，桂（去粗皮）半两，黄芩（去黑心）半两，甘草（炙）半两，大豆（炒，去皮）1合，糯米1合。,上为细散。,nan,nan,nan,nan,nan,每服2钱匕，空腹温酒调下，渐加至3钱。若欲作丸，即炼蜜为丸，如梧桐子大，每服20丸，温酒送下。,nan,nan
10020895,滑胎煎,nan,nan,《圣济总录》卷一五九,难产经3-4日，或横倒不出，垂死。,nan,nan,nan,瞿麦1两（取穗），酥5两，滑石2两，葵子2两，黑豆皮1合，白蜜4两，牛膝1两（去苗）。,上除酥，蜜外为末。将酥、蜜炼熟，入诸药末，及牛奶汁5两，煎成煎，以瓷器盛。,nan,nan,nan,nan,nan,每服半匙，温酒或汤化下，不拘时候。,nan,nan
10020897,滑胎煎,滑胎散（《傅青主女科?产后编》卷上）。,nan,《景岳全书》卷五十一,妊娠临月常服，以便易生。,nan,nan,nan,当归9～15克，川芎2.1克，杜仲6克熟地9克，枳壳2.1克，山药6克。,nan,nan,nan,nan,nan,nan,上药用水400毫升，煎至320毫升，空腹时温服。如身体虚弱者，加人参、白术随宜用之；如便实多滞者，加牛膝3～6克。,nan,nan
10020898,滑胎散,nan,nan,《圣惠》卷七十七,痛楚难产。,nan,nan,nan,榆白皮（切）1升，瞿麦3分，木通3分（锉），牛膝（去苗）1两，大麻仁1两。,上为散。,nan,nan,nan,nan,nan,每服4钱，以水1中盏，煎至6分，去滓温服。频服效。,nan,nan
10020899,滑胎散,nan,nan,《明医指掌》卷九,治妊娠临产，坐草太早，努力太多，以致难产者。,nan,nan,nan,滑石18克（水飞），冬葵子15克，甘草3克。,上药为末。,nan,nan,nan,nan,nan,每服6克，用白汤或酒调下。,nan,nan
10020902,滑胎散,nan,nan,《杨氏家藏方》卷十六,催生滑胎。治难产。,nan,nan,nan,冬葵子、肉桂（去粗皮）、泽泻、 榆白皮各等分。,上药哎咀。,nan,nan,nan,nan,nan,每服9克，用水150毫升，加生姜3片，煎至100毫升，去滓，空腹时稍热服。,nan,nan
10020903,滑胎散,nan,nan,《胎产心法》卷中,预防难产。,nan,nan,nan,人参8分（如壮实者不用），陈皮7分，川芎8分，制香附8分，黄芩8分，紫苏8分，大腹皮8分（黑豆水洗净），白芍（炒）1钱，白术（土炒）1钱，当归（酒洗）1钱，砂仁5分，炙草3分。,nan,nan,nan,nan,nan,nan,加生姜3片，葱头1个，水2钟，煎8分，温服。如冬月，加麸炒枳壳1钱。,nan,nan
10020904,滑胎散,nan,nan,《玉案》卷五,瘦胎易生。主治妊娠临月。,nan,nan,nan,枳壳2两，滑石1两，粉草1两。,上为末。,nan,nan,nan,nan,nan,每服2钱，空心白滚汤调下。,nan,nan
10020906,滑胎饮,nan,nan,《鸡鸣录》,素患堕胎，及难产者。,nan,nan,nan,茯苓1钱5分，归身1钱5分，焦白术2钱，煨川芎2钱，制香附2钱，广皮2钱，苏梗8分，酒芩5分，炙草5分。,nan,nan,nan,nan,nan,nan,水煎，临月服，3日进1剂，娩而止。气虚，加人参1钱；胎肥，加麸炒枳壳1钱5分。,nan,nan
10020911,滑血饮,nan,nan,《梅氏验方新编》卷四,治难产，胞浆已破，而胎仍不下者。,nan,nan,nan,归身18克，川芎、益母草各9克，冬葵子27克，阿胶30克（炒），滑石9克。,nan,nan,nan,nan,nan,nan,每服18克，水煎服，连进二三帖。,nan,nan
10020963,化虫丸,nan,nan,《医略六书》卷二十八,孕妇虫积，心痛如咬，脉缓者。,nan,nan,nan,芜荑1两（炒），鹤虱1两，史君2两，雷丸1两（炒），木香1两，陈皮1两，茯苓1两，砂仁1两（炒）。,上为末，炼蜜为丸。,nan,nan,nan,nan,nan,每服2-3钱，乌梅汤送下。,nan,孕妇嗜味过偏，虫积生于肠胃，争啮心下，故胃脘当心下疼痛如咬焉。木香开胃醒脾，芜荑温中杀虫，陈皮利气和中，鹤虱祛湿杀虫，茯苓渗湿和脾，雷丸清热杀虫，砂仁醒脾开胃，使君健脾杀虫，炼蜜以丸之，乌梅以下之。使气化调和，则脾健运，而虫有不化，痛有不退，胎有不安者乎！
10021176,化气汤,nan,nan,《女科切要》卷三,妊娠腹痛，胎气不安。,nan,nan,nan,砂仁、香附、广皮、苏梗、川芎、枳壳。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10021207,化水种子汤,化水种玉丹,nan,《傅青主女科》卷上,壮肾气，益肾火。主治妇人膀胱气不化，水湿不行，渗入胞胎，小水艰涩，腹胀脚肿，不能受孕者。,nan,nan,nan,巴戟1两（盐水浸），白术1两（土炒），茯苓5钱，人参3钱，菟丝子5钱（酒炒），芡实5钱（炒），车前2钱（酒炒），肉桂1钱（去粗，研）。,nan,nan,nan,nan,nan,nan,化水种玉丹（《辨证录》卷十一）。,nan,此方利膀胱之水，全在补肾中之气；暖胞胎之气，全在壮肾中之火。至于补肾之药，多是濡润之品，不以湿而益助其湿乎？然方中之药，妙在补肾之火，而非补肾之水；尤妙于补火而无燥烈之虞，利水而非荡涤之猛，所以膀胱气化，胞胎不湿，而发荣长养无穷欤！
10021356,槐豆散,nan,nan,《圣济总录》卷一五六,安胎气。主治妊娠咳嗽。,nan,nan,nan,槐豆（炒）1两，当归人参1两。,上为散。,nan,nan,nan,nan,nan,每服2钱匕，温酒调下，1日3次。,nan,nan
10021495,槐子丸,nan,nan,《圣惠》卷七十五,妊娠月数未至，而似欲产，腹痛者。,nan,nan,nan,槐子1两，蒲黄1分。,上为末，炼蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服20丸，以温酒送下，不拘时候。以痛止为度。,nan,nan
10021640,黄柏散,nan,nan,《外科真诠》卷上,胞漏疮。,nan,nan,nan,炒柏1钱，轻粉3分，儿茶2钱，上片1分。,上为细末。,nan,nan,nan,nan,nan,擦。,nan,nan
10021770,黄鸡（月霍）,nan,nan,《寿亲养老》卷四,妊娠四肢虚肿，喘急，兼呕逆不下。,nan,nan,nan,黄雄鸡1只（去头足及皮毛肠胃等，净洗去血脉，于沸汤中掠过，去腥水），良姜1两，桑白皮（刮净，锉）1两半，黄耆（拣，锉）1两。,nan,nan,nan,nan,nan,nan,上4味，锉后3味，与鸡同煮，候鸡熟去药，取鸡留汁，将鸡细擘去骨，将汁入五味调和，入鸡肉再煮，令滋味相入了。随性食之，不拘早晚，不妨别服药饵。,nan,nan
10021799,黄金散,nan,nan,《普济方》卷三五六,难产。,nan,nan,nan,油菜子50粒。,上研细。,nan,nan,nan,nan,nan,酒调服。,nan,nan
10021800,黄金散,nan,nan,《产宝诸方》,催生。主治难产。,nan,nan,nan,黄蜀葵子77粒。,烂捣细研。,nan,nan,nan,nan,nan,酒煎服。,nan,nan
10021805,黄金散,nan,nan,《卫生家宝产科备要》卷五,妊娠患时疾。,nan,nan,nan,黄芩（尖如锥者）1两，郁金（锉）1两。,上为末。,nan,nan,nan,nan,nan,每服1钱，板蓝根、地黄水调下。汗出效，未得汗再服即愈。又用鸡卵坠井至泥，隔宿取出吞之，必无虞矣。,nan,nan
10021832,黄葵子散,nan,nan,方出《海上方》，名见《妇科玉尺》卷三,妇人产难。,nan,nan,nan,黄葵子（炒）70粒。,烂研。,nan,nan,nan,nan,nan,酒服。,nan,nan
10021855,黄连阿胶汤,nan,nan,《万氏女科》卷二,清热和胎。主治妊娠痢久不止。,nan,nan,nan,黄连1钱（炒），阿胶（炒）1钱，木香7分，干姜（炒）5分，人参1钱，白术1钱，茯苓1钱，炙草5分，乌梅3个。,nan,nan,nan,nan,nan,nan,加生姜、大枣，水煎，食前服。,nan,nan
10021860,黄连阿胶丸,nan,nan,《广嗣纪要》卷十二,妊娠下利赤白，肠鸣后重，谷道疼痛。,nan,nan,nan,黄连1两，阿胶1两（炒），砂仁1两，当归1两，白术1两，干姜（炒）1钱5分，枳壳（炒）5钱，炙甘草3钱。,上为末，加盐梅肉3两，入少醋，同杵为丸。,nan,nan,nan,nan,nan,以陈米汤送下。,nan,nan
10021928,黄连红曲汤,nan,nan,《竹林女科证治》卷二,清热燥湿，行气止痢。主治大肠湿热。（妊娠痢疾）,nan,nan,nan,黄芩3克，黄连（姜汁炒）3克，白芍3克，炙甘草3克，橘红3克，红曲3克，麸炒枳壳3克，建莲（去皮）3克，生麻（炒）0.6克。,nan,nan,nan,nan,nan,nan,水煎服，每日1剂，日服2次。,nan,nan
10021931,黄连厚朴汤,nan,nan,《产科发蒙》卷二,妊娠腹痛，下痢脓血不止。,nan,nan,nan,黄连8分，厚朴6分（制），阿胶6分，当归6分，艾叶4分，黄柏4分，干姜5分。,nan,nan,nan,nan,nan,nan,上为细末。每服方寸匙，空心以米饮调下，每日3次；或水煎服。,nan,nan
10021946,黄连煎,nan,nan,《金鉴》卷四十七,孕妇腹内有钟声，或婴儿在内啼哭。,nan,nan,nan,黄连。,nan,nan,nan,nan,nan,nan,上1味煎汤，调空房中鼠穴内土服。,nan,nan
10022050,黄连汤,黄连散,nan,方出《经效产宝》卷上，名见《云岐子保命集》卷下,妊娠下痢赤白，脓血不止。,nan,nan,nan,黄连8分，厚朴（制）6分，阿胶（炙）6分，当归6分，艾叶4分，黄柏4分，干姜5分。,上为细末。,nan,nan,nan,nan,nan,黄连散（《良朋汇集》卷四）。,nan,nan
10022080,黄连汤,nan,nan,《圣济总录》卷一五六,妊娠下痢频并，后重里急。,nan,nan,nan,黄连（去须，捣碎，炒）3两，黄柏（去粗皮）3两，白术4两。,上为粗末。,nan,nan,nan,nan,nan,每服5钱匕，水1盏半，加生姜3片，同煎至8分，去滓温服，日3次。,nan,nan
10022104,黄连丸,黄连当归丸、赤石脂丸,nan,《医心方》卷二十二引《产经》,妇人妊娠下利赤白，种种带下。,nan,nan,nan,黄连1两，甘草1两，干姜2两，吴茱萸1两，乌梅30枚，熟艾1两，黄柏1两。,上药治下筛，炼蜜为丸，如梅子大。,nan,忌粘滑物。,nan,nan,nan,nan,nan,《千金方衍义》：黄连清燥膈上之热，生地滋培下焦之阴。
10022180,黄连猪苓汤,nan,nan,《陈素庵妇科补解》卷三,妊娠二便不通。,nan,nan,nan,黄连、甘草、枳壳、木通、猪苓、杏仁、百合、紫苏、香附、葱根、芎、白芍归、熟地、滑石。,nan,nan,nan,nan,nan,nan,nan,nan,方以黄连、甘草清热泻火，为君；四物养血，为臣；以枳、通、猪、滑、杏、合利二便，为佐；葱根通窍，为引。
10022215,黄龙汤,nan,nan,《类证?活人书》卷十九,治妊娠寒热头痛，嘿嘿不欲饮食，胁下痛，呕逆痰气；产后伤风，热人胞宫，寒热如疟；经水适来适断，病后劳复，余热不解。,nan,nan,nan,柴胡30克，黄芩、人参、甘草（炙）各11克。,上药锉如麻豆大。,nan,nan,nan,nan,nan,每服15克，以水230毫升，煎至150毫升，去滓温服。,nan,nan
10022283,黄耆补气汤,黄耆补血汤,nan,《傅青主女科》卷下,妊妇有畏寒腹疼因而堕胎者。,nan,nan,nan,黄耆2两（生用），当归1两（酒洗），肉桂5分（去粗皮，研）。,nan,nan,nan,nan,nan,nan,黄耆补血汤、（《辨证录》卷十二）。,nan,nan
10022300,黄耆当归汤,nan,nan,《赤水玄珠》卷八,妊娠下痢，腹痛，小便涩。,nan,nan,nan,当归1两，黄耆1两，糯米1合。,上为末。,nan,nan,nan,nan,nan,水煎，分4服。,nan,nan
10022341,黄耆解肌汤,黄耆解肌散,nan,《袖珍》卷四引《圣惠》,妊娠伤风自汗。,nan,nan,nan,人参5钱，黄耆5钱，当归5钱，川芎5钱，甘草5钱，芍药6钱。,nan,nan,nan,nan,nan,nan,黄耆解肌散（《普济方》卷三三九）。加苍术、生地黄亦可。,nan,nan
10022364,黄耆糯米汤,黄耆汤,nan,方出《妇人良方》卷十二，名见《女科指掌》卷三,妊娠忽然下黄汁如胶，或如豆汁，胎动腹痛。,nan,nan,nan,糯米5升，黄耆6两。,nan,nan,nan,nan,nan,nan,黄耆汤（《竹林女科》卷二）。,nan,nan
10022371,黄耆人参牡蛎汤,nan,nan,《伤寒总病论》卷六,安胎。主治妊娠伤寒，服汗下诸药，热已退，觉气虚不和者。,nan,nan,nan,黄耆半两，人参半两，半夏半两，陈橘皮半两，麦门冬半两，当归半两，赤茯苓半两。,上为粗末。,nan,nan,nan,nan,nan,每服4钱，水2盏，加生姜3片，煎7分，去滓，下阿胶末1小匕。温与之，每日3-4次。,nan,nan
10022375,黄耆人参汤,nan,nan,《伤寒总病论》卷六,安胎。主治妊娠伤寒，服汗下诸药，热已退，觉气虚不和者。,nan,nan,nan,黄耆半两，人参半两，半夏半两，陈橘皮半两，麦门冬半两，当归半两，赤茯苓半两。,上为粗末。,nan,nan,nan,nan,nan,每服4钱，水2盏，加生姜3片，煎7分，去滓，下阿胶末1小匕。温与之，每日3-4次。,nan,nan
10022397,黄耆汤,nan,nan,《济阴纲目》卷九,益气安胎。治妊娠胎不长。,nan,nan,nan,黄耆（炒）、白术（炒）、白茯苓、前胡、人参各9克，川芎、甘草（炒）各6克。,哎咀。,nan,nan,nan,nan,nan,加生姜3片，大枣2枚，水煎，空腹时服。,nan,nan
