序号,方名,规范名,经典,出处,主治,功用,功用大类,功用小类,处方,炮制,方解,禁忌,化裁,附方,文献,用法用量,名家论述,备注
10033383,羊肉生地黄汤,nan,nan,《备急千金要方》卷三,治产后腹痛。,nan,nan,nan,羊肉600克，生地黄（切）30克，桂心、当归、甘草人参各6克，芍药9克。,上八味，哎咀。,nan,nan,nan,nan,nan,用水4升煮肉，取2升，去肉纳药，煎取600毫升，分四服，日三夜一。,nan,nan
10033384,羊肉汤,nan,nan,《鸡峰普济方》卷十六,治虚人及产妇腹中痛，头目眩晕，两胁、当脐急痛，气上冲，前后相引痛。,nan,nan,nan,羊肉120克 当归 川芎 生姜各15克,上八味，哎咀。,nan,nan,nan,nan,nan,上药用水1.5升，煎至450毫升，掠去沫，去滓，分四服，空腹时乘热服，一日服尽。次日再将药滓重煎，当一剂服。人酒煎尤佳。,nan,nan
10033417,养荣壮肾汤,nan,nan,《傅青主女科?产后编》,治产后感受风寒，腰痛不可转侧。,nan,nan,nan,当归6克，防风1.5克，独活、桂心、杜仲、续断、桑寄生各2.5克。,nan,nan,nan,nan,nan,nan,上药加生姜3片，水煎服。如服药二剂后痛未止，属肾虚者，可加熟地黄9克。,nan,nan
10033450,养阴驱邪汤,nan,nan,《慈航集》卷下,治产后感受疫邪，恶寒发热，头痛脉浮。,nan,nan,nan,全当归（酒洗）24克，川芎9克，紫苏4.5克，淡豆豉9克，炮姜4.5克，砂仁9克（研），枳壳4.5克（炒），炙甘草1克。,nan,nan,nan,nan,nan,nan,上药以酒适量，加水煎服。如恶心发呕，加藿香梗9克；如作泻，加炒白芍15克、车前子9克；如热入血室，经到发昏，加益母草9克、炒山楂9克；如腹痛，加酒炒延胡索6克；如误药抽搐，加白僵蚕9克、钩藤6克、制南星6克、橘红4.5克；如大便燥结，六七日不通，发厥者，加制大黄15克、元胡粉6克。,nan,nan
10033458,养正丹,交泰丹,nan,《宋?太平惠民和剂局方》,却邪辅正，助阳接真。治元气虚亏，阴邪交荡，正气乖常，上盛下虚，气不升降，呼吸不足，头旋气短，心神怯弱，梦寐惊悸，遍体盗汗，腹痛腰疼；或虚烦狂言，口干上喘，翻胃吐食，霍乱转筋，咳逆不定。又治中风涎潮，不省人事，阳气欲脱，四肢厥冷。如伤寒阴盛，自汗唇青脉沉，最宜服之。及妇人产后，血气身热，月候不均，带下腹痛，悉能治疗。常服济心火，强肾水，进饮食。,nan,nan,nan,水银、硫黄（研细）、朱砂（研细）、黑锡（去滓.称.与水银结砂），各一两。,上用黑盏一只，火上熔黑锡成汁，次下水银，以柳枝子搅匀，次下朱砂，搅令不见星子，放下少时，方入硫黄末，急搅成汁和匀。如有焰，以醋洒之，候冷取出，研如粉极细，用糯米粉煮糊为圆，如绿豆大。每服二十圆，加至三十粒，盐汤下。,nan,nan,nan,nan,nan,此药升降阴阳，既济心肾，空心食前枣汤送下，神效不可具述。,nan,nan
10033478,一柴胡饮,nan,nan,《景岳全书》卷五十一,治外感四时不正之气，或发热，或寒热，或妇人热入血室，或产后冒风，以致寒热如疟，但外有邪而内兼火者。,nan,nan,nan,柴胡6克，黄芩5克，芍药6克，生地5克，陈皮5克，甘草2克。,nan,nan,nan,nan,nan,nan,水煎，分二次温服。内热甚，加连翅6克;外邪甚，加防风3克；邪结在胸痞满者，去生地，加积实6克；热结阳明而渴者，轻加花粉或葛根6克，重加知母、石膏。,nan,nan
10033540,益母草汁粥,nan,nan,《太平圣惠方》（宋·王怀隐）,滋阴，养血，调经，消淤，解渴，除烦。适用于妇女月经不调、功能性子宫出血、产后血晕、恶露不净、淤血腹痛以及吐血衄血、咳血、便血等。,nan,nan,nan,鲜益母草汁10克，鲜生地黄汁40克，鲜藕汁40克，生姜汁2克，蜂蜜10克，粳米100克。,先以粳米煮粥，待米熟时，加入上述诸药汁及蜂蜜，煮成稀粥即成。,nan,煮制时宜用砂锅，不宜用铁锅。凡大便溏薄者、脾虚腹泻者忌用。吃粥期间应忌葱白、薤白、韭白。,nan,nan,nan,nan,nan,nan
10033542,益母膏,益母草膏（《赤水玄珠》卷二十）、还魂丹（《惠直堂经验方》）,nan,《古今医统》卷八十五,活血调经。治妇女月经不调，产后血瘀腹痛；亦治跌打损伤，瘀血积滞，天阴作痛。,nan,nan,nan,益母草（端午日或小暑日俱可收采）,上药不限多少，连根、茎、叶洗净，用大石臼石杵捣烂，以布滤取浓汁，入砂锅内，文武火熬成膏，如黑砂糖色为度，入瓷罐收贮。,nan,nan,nan,nan,nan,每服15～25毫升，酒与童便调下。,nan,nan
10033685,右归饮,nan,nan,《景岳全书》卷五十一,温补肾阳。治肾阳不足，阳衰阴胜，腰膝瘦痛，神疲乏力，畏寒肢冷，咳喘，泄泻，脉弱；以及产妇虚火不归元而发热者。,nan,nan,nan,熟地6～9克或加至30～60克，山药6克（炒），山茱萸3克，枸杞6克，甘草3～6克（炙），杜仲6克（姜制），肉桂3～6克，制附子3～9克。,nan,nan,nan,nan,nan,nan,用水400毫升，煎至250毫升，空腹时温服。如气虚血脱，或厥，或昏，或汗，或晕，或虚狂，或短气者，必大加人参、白术；如火衰不能生土，为呕哕吞酸者，加炮干姜；如阳衰中寒，泄泻腹痛，加入参、肉豆蔻；如小腹多痛者，加吴茱萸；如淋带不止，加破故纸；如血少血滞，腰膝软痛者，加当归。,nan,nan
10033743,玉烛散,nan,nan,《儒门事亲》卷十二,养血清热，泻积通便。治血虚发热，大便秘结；或妇女经候不通，腹胀作痛；或产后恶露不尽，脐腹疼痛；或胃热消渴，善食渐瘦；或背疮初发。,nan,nan,nan,当归、川芎、熟地、白芍、大黄、芒消、甘草各等分。,nan,nan,nan,nan,nan,nan,上锉。每服24克，水煎去滓，空腹时服。,nan,nan
10033766,愈风散,如圣散（《政和本草》卷二十八引《经验方》）、荆芥散（《卫生家宝产科备要》卷六）、华佗愈风散（《证治准绳?女科》卷五）。,nan,《妇人大全良方》卷十九引《华佗方》,治妇人产后，中风口噤，牙关紧急，手足瘈疭如角弓状；产后血晕，四肢强直，不省人事者。,nan,nan,nan,荆芥（略焙，为末）,nan,nan,nan,nan,nan,nan,上药每服9克，用豆淋酒或童便调下。其效如神。口噤者灌，齿龈噤者吹鼻中，皆效。,nan,nan
10033767,愈风四物汤,nan,nan,《妇科玉尺》卷四,治妇人产后头风。,nan,nan,nan,川芎、当归、白芍、熟地、荆芥、细辛、麻黄、防风、甘草。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10033768,愈风汤,nan,nan,《医学正传》卷七引朱丹溪方,养血祛风。治产后中风口嗽，牙关紧急，手足瘈疭，角弓反张。,nan,nan,nan,荆芥穗、当归各等分（焙干）。,上为细末。,nan,nan,nan,nan,nan,每服9克，豆淋酒或童便下，豆淋酒，用大黑豆不拘多少，炒焦，投好酒中。,nan,nan
10033814,匀气饮,nan,nan,《丹台玉案》卷五,治产后腰痛，不能转侧，恶血不甚下者。,nan,nan,nan,乌药、当归梢、桃仁各4.5克，杜仲、牛膝、官桂各3克，川芎1.5克。,nan,nan,nan,nan,nan,nan,水煎，临服时加酒适量。,nan,nan
10033850,泽兰圆,nan,nan,《宋?太平惠民和剂局方》,治产后劳伤，脏脐虚羸未复，气血不调，肢体瘦弱，困乏少力，面色萎黄，心常惊悸，多汗嗜卧，饮食不进。产后百日内，每日常服，壮气益血，暖下脏，进饮食。,nan,nan,nan,黄泽兰（去梗）、牛膝（去苗.酒浸一宿）、人参（去芦）、赤石脂（煅），各一两；附子（炮.去皮.脐）、木香、白茯苓（去皮）、续断，各三分；肉桂（去粗皮）、川芎、白术、干姜（炮）、当归（去芦.微炒）、甘草（炙.微赤），各半两；熟干地黄（净洗.酒蒸.焙）一两半。,上为末，炼蜜圆，如梧桐子大。,nan,nan,nan,nan,nan,每三十圆，温米饮下，空心，食前。,nan,nan
10033857,增损柴胡汤,nan,nan,《类证活人书》卷十九,治产后虚羸、寒热如疟、食少腹胀。,nan,nan,nan,北柴胡、人参、甘草、半夏、陈皮、川芎、白芍药各等分。,上药哎咀。,nan,nan,nan,nan,nan,每服9克、用水350毫升、加生姜5片、大枣2枚、煎至220毫升、去滓、食后温服、一日二次。,nan,nan
10033863,增损四物汤（易简方）,nan,nan,《宋?太平惠民和剂局方》,治妇人气血不足，四肢怠惰，乏力少气。兼治产后下血过多，荣卫虚损，阴阳不和，乍寒乍热，并皆服之。,nan,nan,nan,当归、川芎、人参、干姜（炮）、甘草（炙）、白芍药，各等分。,nan,nan,nan,nan,nan,nan,每服四钱，水一盏，煎至六分，去滓，热服。若产后寒热，腹中刺痛，则有败血，当用五积散加醋煎，及大圣散服之。若所下过多，犹有刺痛，亦宜服此二药。一方治经血凝滞腹内，血气作疼，用四物汤加莪茂、官桂等分，名六合汤。一方治下血不止，及妊妇胎动，加熟艾、干姜、甘草、阿胶、黄等分，名胶艾汤。一法治血痢，止加胶、艾。治产后血搏，口干烦渴，加瓜蒌、麦门冬。烦热小便涩大便秘，加大黄桃仁汤。胁胀，加厚朴、枳实。虚烦不得睡，加竹叶、人参。大渴烦躁，加知母、石膏。一方治妇人血虚，心腹酸痛不可忍者，去地黄加乾姜，名四神汤。大率产後，,nan,nan
10033865,增损泽兰丸,nan,nan,《备急千金要方》卷四,治产后气血阴阳俱虚所致的诸病。,nan,nan,nan,泽兰、甘草、当归附子、干姜、白术、白芷、桂心、细辛各30克，防风、人参、牛膝各38克，柏子仁、干地黄、石斛各45克，厚朴、藁本、芜荑各15克，麦门冬60克。,上药二十味，研为细末，蜜和为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服15～20丸，空腹时用酒送下。,nan,nan
10033908,长德散,nan,nan,《产科发蒙》卷六,预防产后诸疾。,nan,nan,nan,麻叶（阴干，收瓷器内，埋烧麦糠火中）2钱，血竭2钱，虎骨2钱，乌犀角2钱。,上为细末。,nan,凡服此药，产讫不须依椅，惟宜平卧。,nan,nan,nan,nan,nan,nan
10033935,长生活命丹,nan,nan,《女科指掌》卷一,开胃。主治产后脾虚伤食，或误服消导，大伤脾胃，不进饮食者。,nan,nan,nan,人参2钱，生姜2片，莲子8个，麦芽（炒）5分。,锅焦饭研末，,nan,nan,nan,nan,nan,上4味水煎，每1钟调饭末3-5匙服。,nan,nan
10033936,长生活命丹,长生活命饮,nan,《傅青主男女科》(女科)卷上,开胃。主治产后伤食，消导过多，绝谷难治。,nan,nan,nan,人参3钱。,nan,nan,nan,nan,nan,nan,长生活命饮（《胎产秘书》卷下）。如服寒药伤者，加姜3大片煎汤。,nan,nan
10034001,镇心散,nan,nan,《宋氏女科秘书》,治产后心气虚损，卒惊狂语，或歌笑骂詈，因虚弱发为风痉者。,nan,nan,nan,桂心、甘草、细辛、人参、干姜、生地、茯神、远志、归身、川芎、防风。,nan,nan,nan,nan,nan,nan,上用纹银300克，水600毫升，煎至400毫升，入药煎至250毫升后，入辰砂末0.3克调匀，空腹时温服。滓再煎，如前法。,nan,nan
10034033,知母茯苓汤,nan,nan,《宜明论方》卷九,治肺痿，喘咳不已，往来寒热，自汗；妇女胎前产后身热盗汗，咳嗽见血，胸胁疼痛。,nan,nan,nan,茯苓（去皮）、甘草各30克，知母、五味子、人参、薄荷、半夏（洗四次）、柴胡、白术、款冬花、桔梗、麦门冬、黄芩各15克，川芎9克，阿胶9克。,上药为末。,nan,nan,nan,nan,nan,每服9克，用水220毫升，加生姜10片，同煎至160毫升，去滓，稍热服。,nan,nan
10034073,止汗散,nan,nan,《傅青主女科?产后编》卷上,益气养血，固表止汗。治产后盗汗。,nan,nan,nan,人参6克 当归6克 熟地5克 麻黄根1.5克 黄连1.5克（酒炒）浮小麦1大撮 枣1枚,上药为散。,nan,nan,nan,nan,nan,每用一剂，水煎，温服。,nan,nan
10034107,芷贝散,nan,nan,《医学入门》卷八,化痰散结。治妇人产前、产后乳房结核。,nan,nan,nan,白芷、贝母各等分。,上药为末。,nan,nan,nan,nan,nan,每次用3克，酒调频服。,nan,nan
10034119,枳壳理中汤,nan,nan,《医略六书》卷三十,治产后瘀血冲脾，腹中胀满，脉沉滞者。,nan,nan,nan,炮姜4.5克，白术4.5克（炒），枳壳4.5克（炒），赤芍4.5克，肉桂4.5克（去皮），砂仁9克（炒灰）。,nan,nan,nan,nan,nan,nan,水煎浓汁，去滓温服。,nan,产后脾虚气滞，血瘀不消，故冲逆于中而胀满不止，方中白术健脾运化以除胀，枳壳理气宽中以除满，赤芍破血祛瘀，肉桂暖血温经，炮姜温中以逐冷滞，砂糖和胃以去瘀血，水煎温服，使脾健气强，则瘀血顿化，而胀满自已。
10034126,枳壳糖浆,nan,nan,《经验方》,补气，升举脾胃清阳之气。适用于产后子宫脱垂。,nan,nan,nan,炒枳壳60克，升麻15克，黄芪30克，红糖100克。,将上3味药加水800克，煎取500克，加入红糖即可。,nan,nan,nan,nan,nan,每次服20克，每日3次。,nan,nan
10034135,枳实半夏汤,nan,nan,《圣济总录》卷一六三,治产后短气不足。,nan,nan,nan,枳实（去瓤，麸炒）、半夏（为末，生姜汁制作饼，焙）、木香、干姜（炮）各15克，五味子22克，人参、青橘皮（汤浸，去白，焙）、甘草（炙，锉）各30克。,上八味药粗捣筛。,nan,nan,nan,nan,nan,每服9克，用水150毫升，加生姜3片，大枣1枚，擘破，同煎至100毫升，去滓温服，不拘时候。,nan,nan
10034149,枳实芍药散,nan,nan,《金匮要略》卷下,治产后腹痛，烦满不得卧；痈肿。,nan,nan,nan,枳实（烧令黑，勿大过）、芍药各等分。,上二味，杵为散。,nan,nan,nan,nan,nan,每服3克，一日三次，以麦粥下之。,nan,nan
10034162,至宝丹,nan,nan,《苏沈良方》卷五引《灵苑方》,化浊开窍，清热解毒。治卒中急风不语，中恶气绝；中诸物毒、暗风；中热疫毒，阴阳二毒，山岚瘴气毒，蛊毒，水毒等所致昏厥，痰盛气粗，舌红苔黄垢腻，脉滑数。以及产后血晕，口鼻血出，恶血攻心，烦躁气喘，吐逆，难产闷乱，死胎不下（以上诸证以童便送服）；并心肺积热，伏热呕吐；邪气攻心，大肠风秘，神魂恍偬，头目昏眩，睡眠不安，唇口干燥，伤寒狂语；儿科用于心热癫痫，急惊，卒中客忤，不得眠睡，烦躁、风涎、搐搦等。现用于脑血管意外、肝昏迷、乙脑、癫痫等属痰迷心窍者。,nan,nan,nan,生乌犀 生玳瑁 琥珀 朱砂 雄黄各30克 牛黄 龙脑 麝香各7.5克 安息香45克（酒浸，重汤煮令化，滤去滓，约得净末30克）金银箔各50张,将生犀、玳瑁研为细末，入余药研匀，和为丸，如梧桐子大。,nan,本方芳香辛燥之药较多，有耗阴劫液之弊，凡中风昏厥属肝阳上亢者禁用。,nan,nan,nan,nan,nan,本方所治，属热邪内盛，痰闭心包所致，治当逐瘀开窍，清热解毒。方中麝香、冰片、安息香辟秽化浊，豁痰开窍，共为君药；犀角、牛黄、玳瑁清热解毒，下降心火，雄黄劫痰解毒，用以醒神开窍，为臣药；朱砂、琥珀、金箔，银箔重镇安神，共为佐使。本方药物多为珍稀难求之动物、矿物和树脂类药材，价格昂贵，且功效卓著，故名为“至宝”。
10034220,皱血圆,nan,nan,《宋?太平惠民和剂局方》,治妇人血海虚冷，百病变生，气血不调，时发寒热，或下血过多，或久闭不通，崩中不止，带下赤白，瘕瘕癖块，攻刺疼痛，小腹紧满，胁肋胀痛，腰重脚弱，面黄体虚，饮食减少，渐成劳状，及经脉不调，胎气多损，产前、产后一切病患，无不治疗。此药暖子宫，能令有子。,nan,nan,nan,菊花（去梗）、茴香、香附（炒.酒浸一宿.焙）、熟干地黄、当归、肉桂（去粗皮）、牛膝、延胡索（炒）、芍药、蒲黄蓬，各三两。,上为细末，用乌豆一升醋煮，候干，焙为末，再入醋二碗，煮至一碗，留为糊，圆如梧桐子大。,nan,忌鸭肉、羊血。,nan,nan,nan,nan,nan,nan
