组合,关联度系数
"['消肿', '活瘀']",0.00014610972318651605
"['消肿', '去痛']",0.00014610972318651605
"['消肿', '辟浊']",0.00014610972318651605
"['消肿', '通肠']",0.00014610972318651605
"['消肿', '涤络']",0.00014610972318651605
"['消肿', '利悄']",0.00014610972318651605
"['消肿', '气阴']",0.00014610972318651605
"['消肿', '通关窍']",0.00014610972318651605
"['消肿', '愈创']",0.00014610972318651605
"['消肿', '散瘀拔弹']",0.00014610972318651605
"['消肿', '助产']",0.00014610972318651605
"['消肿', '辛温解表']",0.00014610972318651605
"['消肿', '清风']",0.00014610972318651605
"['消肿', '血止血']",0.00014610972318651605
"['消肿', '除疾']",0.00014610972318651605
"['消肿', '坠胎']",0.00014610972318651605
"['消肿', '感冒']",0.00014610972318651605
"['消肿', '强盘骨']",0.00014610972318651605
"['消肿', '下泻']",0.00014610972318651605
"['消肿', '用不着喘']",0.00014610972318651605
"['消肿', '做瘀']",0.00014610972318651605
"['消肿', '养筋']",0.00014610972318651605
"['消肿', '祛民']",0.00014610972318651605
"['消肿', '排痈']",0.00014610972318651605
"['消肿', '下瘀血']",0.00014610972318651605
"['消肿', '健中']",0.00014610972318651605
"['消肿', '结湿']",0.00014610972318651605
"['消肿', '散痈']",0.00014610972318651605
"['消肿', '解素养']",0.00014610972318651605
"['消肿', '排毒']",0.00014610972318651605
"['消肿', '收效']",0.00014610972318651605
"['祛风', '涩肠']",0.0008520791090451119
"['祛风', '解暑']",0.0004175179620429792
"['祛风', '降逆']",0.00040587347717901956
"['祛风', '清湿热']",0.0003711489719370742
"['祛风', '下乳']",0.0003253942544957922
"['祛风', '补肺']",0.0002915509647834491
"['祛风', '潜阳']",0.00028037175029027583
"['祛风', '敛肺']",0.0002581821220763447
"['祛风', '利小便']",0.00022536741871437282
"['祛风', '清心']",0.00019320902676167595
"['祛风', '涩精']",0.0001826574085538879
"['祛风', '补益']",0.0001826574085538879
"['祛风', '缩尿']",0.00017219918187899586
"['祛风', '收涩']",0.00017219918187899586
"['祛风', '收湿']",0.00017219918187899586
"['祛风', '抗癌']",0.00015159000474224138
"['祛风', '催吐']",0.00014145455079728197
"['祛风', '消瘀']",0.00013144372986911845
"['祛风', '宽中']",0.00013144372986911845
"['祛风', '降火']",0.0001118385248289333
"['祛风', '强壮']",0.00010226901668020094
"['祛风', '驱蛔']",0.00010226901668020094
"['祛风', '去腐']",0.00010226901668020094
"['祛风', '补肝']",0.00010226901668020094
"['祛风', '宽胸']",9.287444172523251e-05
"['祛风', '健脾胃']",9.287444172523251e-05
"['祛风', '辟秽']",8.367219841709517e-05
"['祛风', '养肝']",8.367219841709517e-05
"['祛风', '肝肾']",6.592867293231386e-05
"['祛风', '除热']",6.592867293231386e-05
"['祛风', '化滞']",5.743857974216393e-05
"['祛风', '升阳']",4.924503265668623e-05
"['祛风', '排石']",4.1387499739975464e-05
"['祛风', '疗癣']",4.1387499739975464e-05
"['祛风', '去瘀']",4.1387499739975464e-05
"['祛风', '涌吐']",3.391393277962784e-05
"['祛风', '舒筋络']",2.6883388983656165e-05
"['祛风', '清凉']",2.6883388983656165e-05
"['祛风', '通脉']",2.6883388983656165e-05
"['祛风', '散血']",2.6883388983656165e-05
"['祛风', '祛腐']",2.0369751463855668e-05
"['祛风', '消症']",2.0369751463855668e-05
"['祛风', '清火']",2.0369751463855668e-05
"['祛风', '强腰']",2.0369751463855668e-05
"['祛风', '镇心']",1.4467152520458715e-05
"['祛风', '通窍']",1.4467152520458715e-05
"['祛风', '破积']",1.4467152520458715e-05
"['祛风', '豁痰']",1.4467152520458715e-05
"['祛风', '益肝']",9.298130898949264e-06
"['祛风', '滋养']",9.298130898949264e-06
"['祛风', '固肾']",9.298130898949264e-06
"['祛风', '生新']",5.026366188265463e-06
"['祛风', '补虚损']",1.8774710515145898e-06
"['祛风', '除风']",1.7487044484676417e-07
"['祛风', '补五脏']",1.7487044484676417e-07
"['祛风', '鲜毒']",1.7487044484676417e-07
"['祛风', '散淤']",1.7487044484676417e-07
"['祛风', '温阳']",1.7487044484676417e-07
"['祛风', '除蒸']",1.7487044484676417e-07
"['祛风', '敛伤']",1.7487044484676417e-07
"['祛风', '升提']",1.7487044484676417e-07
"['祛风', '除痰']",4.0620738528396316e-07
"['祛风', '行滞']",4.0620738528396316e-07
"['祛风', '降逆气']",4.0620738528396316e-07
"['祛风', '疗疳']",4.0620738528396316e-07
"['祛风', '止疼']",3.358092298011428e-06
"['祛风', '蠲痹']",3.358092298011428e-06
"['祛风', '润肌']",3.358092298011428e-06
"['祛风', '消斑']",3.358092298011428e-06
"['祛风', '缓泻']",3.358092298011428e-06
"['祛风', '抗菌']",1.0426646805450357e-05
"['祛风', '利温']",1.0426646805450357e-05
"['祛风', '消种']",1.0426646805450357e-05
"['祛风', '温寒']",1.0426646805450357e-05
"['祛风', '通血脉']",1.0426646805450357e-05
"['祛风', '定痫']",1.0426646805450357e-05
"['祛风', '消疮']",1.0426646805450357e-05
"['祛风', '祛邪']",1.0426646805450357e-05
"['祛风', '补虚劳']",1.0426646805450357e-05
"['祛风', '去积']",1.0426646805450357e-05
"['祛风', '除臭']",2.448380355352109e-05
"['祛风', '收口']",2.448380355352109e-05
"['祛风', '心肾']",2.448380355352109e-05
"['祛风', '栽疟']",2.448380355352109e-05
"['祛风', '化食']",2.448380355352109e-05
"['祛风', '敛带']",2.448380355352109e-05
"['祛风', '开痰']",2.448380355352109e-05
"['祛风', '宣散风热']",2.448380355352109e-05
"['祛风', '和瘀']",2.448380355352109e-05
"['祛风', '理血']",2.448380355352109e-05
"['祛风', '解蛇虫毒']",2.448380355352109e-05
"['祛风', '消结']",2.448380355352109e-05
"['祛风', '滋补壮阳']",5.325460330646292e-05
"['祛风', '消骨鲠']",5.325460330646292e-05
"['祛风', '麻疹']",5.325460330646292e-05
"['祛风', '柔筋']",5.325460330646292e-05
"['祛风', '和湿']",5.325460330646292e-05
"['祛风', '利骨']",5.325460330646292e-05
"['祛风', '除垢']",5.325460330646292e-05
"['祛风', '濡筋']",5.325460330646292e-05
"['祛风', '扶正']",5.325460330646292e-05
"['祛风', '发散']",5.325460330646292e-05
"['祛风', '益气养']",5.325460330646292e-05
"['祛风', '散瘀痛']",5.325460330646292e-05
"['祛风', '逐寒']",5.325460330646292e-05
"['祛风', '化斑']",5.325460330646292e-05
"['祛风', '长骨']",5.325460330646292e-05
"['祛风', '理伤']",5.325460330646292e-05
"['祛风', '毒物']",5.325460330646292e-05
"['祛风', '目痛']",5.325460330646292e-05
"['祛风', '润皮']",5.325460330646292e-05
"['祛风', '止呕吐']",5.325460330646292e-05
"['祛风', '固冲']",5.325460330646292e-05
"['祛风', '活轿']",5.325460330646292e-05
"['祛风', '通闭']",5.325460330646292e-05
"['祛风', '功毒']",0.00015124190472787236
"['祛风', '支翳']",0.00015124190472787236
"['祛风', '逐寒湿']",0.00015124190472787236
"['祛风', '止胃痛']",0.00015124190472787236
"['祛风', '利痹']",0.00015124190472787236
"['祛风', '泽肽']",0.00015124190472787236
"['祛风', '散寒湿']",0.00015124190472787236
"['祛风', '凉热']",0.00015124190472787236
"['祛风', '退虚弱']",0.00015124190472787236
"['祛风', '温补脾肾']",0.00015124190472787236
"['祛风', '润腩']",0.00015124190472787236
"['祛风', '解素']",0.00015124190472787236
"['祛风', '补脑']",0.00015124190472787236
"['祛风', '镇疼']",0.00015124190472787236
"['祛风', '宣通经络']",0.00015124190472787236
"['祛风', '缓解止痛']",0.00015124190472787236
"['祛风', '筋骨']",0.00015124190472787236
"['祛风', '生肥肌']",0.00015124190472787236
"['祛风', '软坚破积']",0.00015124190472787236
"['祛风', '定志']",0.00015124190472787236
"['祛风', '去痛']",0.00015124190472787236
"['祛风', '化骨硬']",0.00015124190472787236
"['祛风', '益火']",0.00015124190472787236
"['祛风', '散瘰疬']",0.00015124190472787236
"['祛风', '益神']",0.00015124190472787236
"['祛风', '收肠止脱']",0.00015124190472787236
"['祛风', '除显']",0.00015124190472787236
"['祛风', '化痒']",0.00015124190472787236
"['祛风', '接筋']",0.00015124190472787236
"['祛风', '刮湿']",0.00015124190472787236
"['祛风', '辛温解表']",0.00015124190472787236
"['祛风', '升清降浊']",0.00015124190472787236
"['祛风', '湿里']",0.00015124190472787236
"['祛风', '升散透疹']",0.00015124190472787236
"['祛风', '除痛']",0.00015124190472787236
"['祛风', '泽皱']",0.00015124190472787236
"['祛风', '除疾']",0.00015124190472787236
"['祛风', '消肺']",0.00015124190472787236
"['祛风', '强精']",0.00015124190472787236
"['祛风', '定通']",0.00015124190472787236
"['祛风', '清炎']",0.00015124190472787236
"['祛风', '透发']",0.00015124190472787236
"['祛风', '散湿毒']",0.00015124190472787236
"['活血', '定惊']",0.0005194358083558948
"['活血', '止呕']",0.0004965843861409192
"['活血', '降逆']",0.0003838938491261823
"['活血', '益精']",0.0003178415581808758
"['活血', '破血']",0.0003178415581808758
"['活血', '退热']",0.0002961536045034685
"['活血', '退翳']",0.0002639856480900482
"['活血', '泻下']",0.0001910184677622606
"['活血', '疗伤']",0.0001708435004785236
"['活血', '攻毒']",0.0001221682495581855
"['活血', '止汗']",0.0001127999015530512
"['活血', '逐水']",0.0001127999015530512
"['活血', '祛寒']",0.00010357807994587631
"['活血', '凉肝']",0.00010357807994587631
"['活血', '补肝']",9.451601761634176e-05
"['活血', '宽胸']",8.562884056273479e-05
"['活血', '去翳']",8.562884056273479e-05
"['活血', '养肝']",7.693394724722635e-05
"['活血', '调中']",6.845148801637446e-05
"['活血', '肝肾']",6.020497805769853e-05
"['活血', '固涩']",6.020497805769853e-05
"['活血', '敛汗']",5.222209118838084e-05
"['活血', '滋肾']",5.222209118838084e-05
"['活血', '泻热']",5.222209118838084e-05
"['活血', '升阳']",4.4535702551029566e-05
"['活血', '固表']",4.4535702551029566e-05
"['活血', '补益肝肾']",4.4535702551029566e-05
"['活血', '消瘿']",3.71852802190098e-05
"['活血', '消胀']",3.71852802190098e-05
"['活血', '疗癣']",3.71852802190098e-05
"['活血', '消肿毒']",3.71852802190098e-05
"['活血', '舒筋络']",2.369524707768189e-05
"['活血', '通利']",1.7688576606222917e-05
"['活血', '除风湿']",1.7688576606222917e-05
"['活血', '消症']",1.7688576606222917e-05
"['活血', '强腰']",1.7688576606222917e-05
"['活血', '温胃']",1.2292896883647764e-05
"['活血', '破积']",1.2292896883647764e-05
"['活血', '清肠']",1.2292896883647764e-05
"['活血', '滋养']",7.630746664710752e-06
"['活血', '调气']",7.630746664710752e-06
"['活血', '固肾']",7.630746664710752e-06
"['活血', '利气']",3.8658055472873265e-06
"['活血', '生发']",3.8658055472873265e-06
"['活血', '纳气']",3.8658055472873265e-06
"['活血', '散毒']",1.2236862033665474e-06
"['活血', '壮筋']",1.2236862033665474e-06
"['活血', '化饮']",2.7813598146853025e-08
"['活血', '疗痔']",2.7813598146853025e-08
"['活血', '温补肾阳']",2.7813598146853025e-08
"['活血', '温阳']",2.7813598146853025e-08
"['活血', '化浊']",2.7813598146853025e-08
"['活血', '益损']",2.7813598146853025e-08
"['活血', '消食积']",2.7813598146853025e-08
"['活血', '行滞']",7.658307578650714e-07
"['活血', '止惊']",7.658307578650714e-07
"['活血', '举陷']",7.658307578650714e-07
"['活血', '降逆气']",7.658307578650714e-07
"['活血', '强骨']",7.658307578650714e-07
"['活血', '利窍']",7.658307578650714e-07
"['活血', '厚肠']",7.658307578650714e-07
"['活血', '脾胃']",7.658307578650714e-07
"['活血', '玫毒']",7.658307578650714e-07
"['活血', '利关节']",4.224348116477206e-06
"['活血', '清神']",4.224348116477206e-06
"['活血', '宁神']",4.224348116477206e-06
"['活血', '除胀']",4.224348116477206e-06
"['活血', '收敛固涩']",4.224348116477206e-06
"['活血', '败毒']",4.224348116477206e-06
"['活血', '抗菌']",1.1799487305619305e-05
"['活血', '利肝胆']",1.1799487305619305e-05
"['活血', '舒经']",1.1799487305619305e-05
"['活血', '消瘰']",1.1799487305619305e-05
"['活血', '通乳汁']",1.1799487305619305e-05
"['活血', '补精']",1.1799487305619305e-05
"['活血', '固气']",1.1799487305619305e-05
"['活血', '寒湿']",2.636318098003798e-05
"['活血', '通利二便']",2.636318098003798e-05
"['活血', '肺肾']",2.636318098003798e-05
"['活血', '安蛔']",2.636318098003798e-05
"['活血', '和瘀']",2.636318098003798e-05
"['活血', '束带']",2.636318098003798e-05
"['活血', '驳骨']",2.636318098003798e-05
"['活血', '通林']",2.636318098003798e-05
"['活血', '健脑']",2.636318098003798e-05
"['活血', '清心火']",2.636318098003798e-05
"['活血', '化症']",2.636318098003798e-05
"['活血', '摄血']",2.636318098003798e-05
"['活血', '止痰']",5.564046991307636e-05
"['活血', '消骨鲠']",5.564046991307636e-05
"['活血', '疗虚']",5.564046991307636e-05
"['活血', '镇肝']",5.564046991307636e-05
"['活血', '杀疥']",5.564046991307636e-05
"['活血', '消风']",5.564046991307636e-05
"['活血', '袪风']",5.564046991307636e-05
"['活血', '清痰']",5.564046991307636e-05
"['活血', '泄浊']",5.564046991307636e-05
"['活血', '疗痈']",5.564046991307636e-05
"['活血', '清利咽喉']",5.564046991307636e-05
"['活血', '化痞']",5.564046991307636e-05
"['活血', '长骨']",5.564046991307636e-05
"['活血', '化毒']",5.564046991307636e-05
"['活血', '疗虫蛇伤']",5.564046991307636e-05
"['活血', '目血']",5.564046991307636e-05
"['活血', '祛寒湿']",5.564046991307636e-05
"['活血', '降脂']",5.564046991307636e-05
"['活血', '风利湿']",0.00015413421277721273
"['活血', '搜风祛湿']",0.00015413421277721273
"['活血', '补腰肾']",0.00015413421277721273
"['活血', '消水']",0.00015413421277721273
"['活血', '腰膝']",0.00015413421277721273
"['活血', '祛风温']",0.00015413421277721273
"['活血', '祛风定']",0.00015413421277721273
"['活血', '辟恶除秽']",0.00015413421277721273
"['活血', '祛谈']",0.00015413421277721273
"['活血', '视风']",0.00015413421277721273
"['活血', '调养气血']",0.00015413421277721273
"['活血', '软坚破积']",0.00015413421277721273
"['活血', '解暑热']",0.00015413421277721273
"['活血', '利血']",0.00015413421277721273
"['活血', '去痛']",0.00015413421277721273
"['活血', '宽筋']",0.00015413421277721273
"['活血', '破痰']",0.00015413421277721273
"['活血', '接骨疗']",0.00015413421277721273
"['活血', '郐盘']",0.00015413421277721273
"['活血', '散风湿']",0.00015413421277721273
"['活血', '被肾壮阳']",0.00015413421277721273
"['活血', '能经']",0.00015413421277721273
"['活血', '疗瘀化伤']",0.00015413421277721273
"['活血', '刮湿']",0.00015413421277721273
"['活血', '消癓']",0.00015413421277721273
"['活血', '祛内']",0.00015413421277721273
"['活血', '祛浊']",0.00015413421277721273
"['活血', '坠胎']",0.00015413421277721273
"['活血', '水肿']",0.00015413421277721273
"['活血', '强精']",0.00015413421277721273
"['活血', '强盘骨']",0.00015413421277721273
"['活血', '被风']",0.00015413421277721273
"['活血', '固肠']",0.00015413421277721273
"['活血', '散郁开结']",0.00015413421277721273
"['活血', '做瘀']",0.00015413421277721273
"['活血', '化温']",0.00015413421277721273
"['活血', '开窃']",0.00015413421277721273
"['活血', '经瘀']",0.00015413421277721273
"['活血', '祛民']",0.00015413421277721273
"['活血', '愈溃']",0.00015413421277721273
"['活血', '止能']",0.00015413421277721273
"['活血', '除翳']",0.00015413421277721273
"['活血', '消中']",0.00015413421277721273
"['活血', '解毒性']",0.00015413421277721273
"['止血', '软坚']",0.0008596476591720137
"['止血', '润肠']",0.000575275828706201
"['止血', '宣肺']",0.0005084900888487898
"['止血', '拔毒']",0.0003881976682055255
"['止血', '疏肝']",0.00037742964601511497
"['止血', '利胆']",0.00023081191072010787
"['止血', '解郁']",0.00022071538824086634
